outcome,treatment,outcome_label,treatment_label,variable,importance,rank,variable_label,importance_norm
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241236,0.01632410568953724,21,Party better: economy,0.20913839724148053
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241422,0.016107803775370074,22,V241422,0.20636721721425372
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241381x,0.015758502789632214,23,Gay/lesbian couples adopt (summary),0.20189210233191704
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241177,0.013868091077240912,24,Ideology (liberal-conservative),0.17767284749644754
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241397,0.013197099718197488,25,Best way to deal with urban unrest,0.16907635467398516
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241571,0.013096250553452121,26,Has health insurance,0.16778431251993892
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241465x,0.012893504103240751,27,Education,0.1651868000772951
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241577,0.012617756175723877,28,Felt depressed/hopeless (PHQ-2),0.1616540197400236
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241385x,0.01192152946107946,29,Gay marriage (summary),0.15273422088630995
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241123,0.011857186677933139,30,Emotion: worried,0.15190988497491587
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241118,0.011738702602519632,31,Emotion: hopeful,0.15039191087563633
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241420,0.011496980745805675,32,Religion (denomination),0.14729505995756162
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241483,0.011485315908595403,33,Employment status,0.14714561438273896
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241335,0.01083985318011955,34,Trust in news media,0.13887618492179923
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241387,0.010702945302763684,35,Party better: environment,0.13712217189440926
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241237,0.010689484865131802,36,Party better: immigration,0.13694972175189976
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241290x,0.010578234971585722,37,DEI approval (summary),0.13552442931187195
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241269x,0.010557108662492121,38,Spending: border security,0.1352537668628843
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241372x,0.01014050103044435,39,Transgender bathroom policy (summary),0.12991634415182676
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241375x,0.010008875065572846,40,Ban transgender girls sports (summary),0.12823000103128243
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241320,0.00984494722609072,41,Favor felon voting rights,0.12612981825468328
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241124,0.009799065689111704,42,Emotion: proud,0.12554200099294394
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241255,0.009542548892602122,43,Govt assistance to Blacks scale,0.12225560278480702
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241302,0.009238407547618462,44,Abortion stance (STD),0.11835905649709708
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241120,0.00871083497710807,45,Emotion: outraged,0.11159999208502153
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241551,0.008497382552379525,46,Gender identity,0.10886531866131
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241126,0.008482872492749672,47,Emotion: nervous,0.10867942115043987
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241579,0.007946380037252107,48,Self-censorship frequency,0.10180607847496202
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241272x,0.007681081336225929,49,Spending: crime,0.09840716975811736
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241125,0.006635250074861497,50,Emotion: irritated,0.08500836691117293
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241319x,0.006356338343129554,51,Favor voter ID (summary),0.08143505308586176
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241554,0.004628078558166666,52,Stock market investment,0.05929322869938349
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241122,0.0036913173981453808,53,Emotion: happy,0.047291791601944834
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241497,0.0020055139303653963,54,Union membership (HH),0.025693901829544657
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241104,0.0016279056938287432,55,2020 presidential vote recall,0.02085612493221214
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241232,0.0015318162693158375,56,Government waste,0.019625062807481743
O1_rr_index,C_fin_nextyear,Racial resentment index,Personal financial prospective worry,V241117,6.461704203073867e-4,57,Right track / wrong track,0.008278496146625455
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241121,0.07405175529903384,1,Emotion: angry,1
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241039,0.06978692539365923,2,Pre-election presidential vote,0.942407443440706
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241465x,0.03661455911909448,3,Education,0.494445526257123
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241570,0.031658593244875154,4,Trouble concentrating (past week),0.4275198220087054
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241567x,0.02871972434372451,5,Household income (6-cat),0.38783313410667014
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241422,0.028423329134546926,6,V241422,0.383830592803217
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241255,0.027310605948883637,7,Govt assistance to Blacks scale,0.3688043023234044
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241319x,0.026399516865561218,8,Favor voter ID (summary),0.35650089263860646
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241232,0.025551459461242355,9,Government waste,0.34504866708508297
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241483,0.02493433640631102,10,Employment status,0.33671499487921447
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241578,0.02144084901333751,11,Too sensitive / easily offended,0.28953870069326026
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241120,0.02075657576749308,12,Emotion: outraged,0.2802982276878438
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241025,0.01976355408003597,13,Party of registration,0.26688839447798784
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241397,0.019757994403871982,14,Best way to deal with urban unrest,0.2668133162284374
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241119,0.019719363490340036,15,Emotion: afraid,0.2662916417134182
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241118,0.019694021461230195,16,Emotion: hopeful,0.265949421208212
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241420,0.019312670206164555,17,Religion (denomination),0.260799627614182
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241375x,0.01889405220692709,18,Ban transgender girls sports (summary),0.25514658134205775
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241125,0.018754419587981408,19,Emotion: irritated,0.2532609728459212
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241539,0.018378393098756805,20,Financial worry (current),0.24818308525627333
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241123,0.018239997776296094,21,Emotion: worried,0.24631418529702392
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241272x,0.018157128536350722,22,Spending: crime,0.24519511337751668
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241290x,0.017951527868991023,23,DEI approval (summary),0.24241866781549795
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241239,0.01697880458910261,24,Spending & services scale,0.22928294569844093
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241577,0.016678076403880564,25,Felt depressed/hopeless (PHQ-2),0.2252218915882763
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241252,0.01575259310526056,26,Guaranteed job/income scale,0.212724101429451
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241381x,0.015602647306928645,27,Gay/lesbian couples adopt (summary),0.2106992230491019
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241122,0.014992367458623214,28,Emotion: happy,0.20245796197647756
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241269x,0.014533471729453242,29,Spending: border security,0.1962610024673225
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241335,0.014272050341451887,30,Trust in news media,0.19273075005202606
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241372x,0.014005772505514835,31,Transgender bathroom policy (summary),0.1891349158295721
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241554,0.01389457950887578,32,Stock market investment,0.1876333579503559
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241579,0.013786930636440473,33,Self-censorship frequency,0.18617966016830328
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241621,0.013749441491948447,34,Life satisfaction,0.18567340418097877
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241607,0.013481083802430299,35,Sexism: women over-interpret remarks,0.18204948347262456
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241126,0.013438485804962656,36,Emotion: nervous,0.18147423718311226
O4_welfare_binary,C_nat_econ_last,Welfare spending opposition,National retrospective economic pessimism,V241237,0.012931961431693444,37,Party better: immigration,0.1746340971861091
